condition,replicate,locus,ils,sequence_length,analysis_model,support,correct,split_size
ils=low|rep=02|length=1600|model=hky_g4,2,4,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,4,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,5,low,1600,hky_g4,0.85,False,10
ils=low|rep=02|length=1600|model=hky_g4,2,5,low,1600,hky_g4,0.913,False,8
ils=low|rep=02|length=1600|model=hky_g4,2,5,low,1600,hky_g4,0.576,False,6
ils=low|rep=02|length=1600|model=hky_g4,2,5,low,1600,hky_g4,1.0,True,4
ils=low|rep=02|length=1600|model=hky_g4,2,5,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,5,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,5,low,1600,hky_g4,0.973,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,5,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,5,low,1600,hky_g4,1.0,True,3
ils=low|rep=02|length=1600|model=hky_g4,2,5,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,5,low,1600,hky_g4,0.964,True,9
ils=low|rep=02|length=1600|model=hky_g4,2,5,low,1600,hky_g4,0.959,True,8
ils=low|rep=02|length=1600|model=hky_g4,2,5,low,1600,hky_g4,1.0,True,4
ils=low|rep=02|length=1600|model=hky_g4,2,5,low,1600,hky_g4,0.333,True,3
ils=low|rep=02|length=1600|model=hky_g4,2,5,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,5,low,1600,hky_g4,0.371,True,4
ils=low|rep=02|length=1600|model=hky_g4,2,5,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,5,low,1600,hky_g4,0.706,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,6,low,1600,hky_g4,0.411,False,2
ils=low|rep=02|length=1600|model=hky_g4,2,6,low,1600,hky_g4,0.838,False,5
ils=low|rep=02|length=1600|model=hky_g4,2,6,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,6,low,1600,hky_g4,0.355,False,3
ils=low|rep=02|length=1600|model=hky_g4,2,6,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,6,low,1600,hky_g4,0.913,True,7
ils=low|rep=02|length=1600|model=hky_g4,2,6,low,1600,hky_g4,1.0,True,9
ils=low|rep=02|length=1600|model=hky_g4,2,6,low,1600,hky_g4,1.0,True,9
ils=low|rep=02|length=1600|model=hky_g4,2,6,low,1600,hky_g4,0.98,True,5
ils=low|rep=02|length=1600|model=hky_g4,2,6,low,1600,hky_g4,1.0,True,4
ils=low|rep=02|length=1600|model=hky_g4,2,6,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,6,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,6,low,1600,hky_g4,1.0,True,4
ils=low|rep=02|length=1600|model=hky_g4,2,6,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,6,low,1600,hky_g4,0.344,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,6,low,1600,hky_g4,1.0,True,3
ils=low|rep=02|length=1600|model=hky_g4,2,6,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,6,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,7,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,7,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,7,low,1600,hky_g4,1.0,True,4
ils=low|rep=02|length=1600|model=hky_g4,2,7,low,1600,hky_g4,0.374,False,2
ils=low|rep=02|length=1600|model=hky_g4,2,7,low,1600,hky_g4,1.0,True,6
ils=low|rep=02|length=1600|model=hky_g4,2,7,low,1600,hky_g4,0.364,False,3
ils=low|rep=02|length=1600|model=hky_g4,2,7,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,7,low,1600,hky_g4,1.0,True,9
ils=low|rep=02|length=1600|model=hky_g4,2,7,low,1600,hky_g4,1.0,True,3
ils=low|rep=02|length=1600|model=hky_g4,2,7,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,7,low,1600,hky_g4,0.812,True,9
ils=low|rep=02|length=1600|model=hky_g4,2,7,low,1600,hky_g4,1.0,True,8
ils=low|rep=02|length=1600|model=hky_g4,2,7,low,1600,hky_g4,1.0,True,4
ils=low|rep=02|length=1600|model=hky_g4,2,7,low,1600,hky_g4,0.989,True,3
ils=low|rep=02|length=1600|model=hky_g4,2,7,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,7,low,1600,hky_g4,1.0,True,4
ils=low|rep=02|length=1600|model=hky_g4,2,7,low,1600,hky_g4,0.804,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,7,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,1,low,1600,hky,0.951,False,3
ils=low|rep=02|length=1600|model=hky,2,1,low,1600,hky,1.0,False,5
ils=low|rep=02|length=1600|model=hky,2,1,low,1600,hky,1.0,True,7
ils=low|rep=02|length=1600|model=hky,2,1,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,1,low,1600,hky,1.0,True,9
ils=low|rep=02|length=1600|model=hky,2,1,low,1600,hky,1.0,True,9
ils=low|rep=02|length=1600|model=hky,2,1,low,1600,hky,0.992,False,5
ils=low|rep=02|length=1600|model=hky,2,1,low,1600,hky,1.0,True,4
ils=low|rep=02|length=1600|model=hky,2,1,low,1600,hky,0.994,False,3
ils=low|rep=02|length=1600|model=hky,2,1,low,1600,hky,0.981,False,2
ils=low|rep=02|length=1600|model=hky,2,1,low,1600,hky,1.0,True,4
ils=low|rep=02|length=1600|model=hky,2,1,low,1600,hky,1.0,True,3
ils=low|rep=02|length=1600|model=hky,2,1,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,1,low,1600,hky,1.0,True,3
ils=low|rep=02|length=1600|model=hky,2,1,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,1,low,1600,hky,0.999,True,2
ils=low|rep=02|length=1600|model=hky,2,1,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,1,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,2,low,1600,hky,0.993,False,10
ils=low|rep=02|length=1600|model=hky,2,2,low,1600,hky,0.872,False,7
ils=low|rep=02|length=1600|model=hky,2,2,low,1600,hky,0.849,False,4
ils=low|rep=02|length=1600|model=hky,2,2,low,1600,hky,1.0,False,2
ils=low|rep=02|length=1600|model=hky,2,2,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,2,low,1600,hky,1.0,True,3
ils=low|rep=02|length=1600|model=hky,2,2,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,2,low,1600,hky,1.0,True,4
ils=low|rep=02|length=1600|model=hky,2,2,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,2,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,2,low,1600,hky,1.0,True,9
ils=low|rep=02|length=1600|model=hky,2,2,low,1600,hky,1.0,False,8
ils=low|rep=02|length=1600|model=hky,2,2,low,1600,hky,0.998,False,4
ils=low|rep=02|length=1600|model=hky,2,2,low,1600,hky,1.0,True,3
ils=low|rep=02|length=1600|model=hky,2,2,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,2,low,1600,hky,1.0,True,4
ils=low|rep=02|length=1600|model=hky,2,2,low,1600,hky,0.911,True,2
ils=low|rep=02|length=1600|model=hky,2,2,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,3,low,1600,hky,1.0,True,4
ils=low|rep=02|length=1600|model=hky,2,3,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,3,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,3,low,1600,hky,0.983,False,5
ils=low|rep=02|length=1600|model=hky,2,3,low,1600,hky,1.0,False,2
ils=low|rep=02|length=1600|model=hky,2,3,low,1600,hky,1.0,True,7
ils=low|rep=02|length=1600|model=hky,2,3,low,1600,hky,1.0,True,3
ils=low|rep=02|length=1600|model=hky,2,3,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,3,low,1600,hky,0.476,False,10
ils=low|rep=02|length=1600|model=hky,2,3,low,1600,hky,1.0,True,9
ils=low|rep=02|length=1600|model=hky,2,3,low,1600,hky,1.0,False,8
ils=low|rep=02|length=1600|model=hky,2,3,low,1600,hky,0.996,True,5
ils=low|rep=02|length=1600|model=hky,2,3,low,1600,hky,1.0,True,4
ils=low|rep=02|length=1600|model=hky,2,3,low,1600,hky,0.715,False,3
ils=low|rep=02|length=1600|model=hky,2,3,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,3,low,1600,hky,1.0,True,3
ils=low|rep=02|length=1600|model=hky,2,3,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,3,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,4,low,1600,hky,1.0,False,2
ils=low|rep=02|length=1600|model=hky,2,4,low,1600,hky,0.978,False,6
ils=low|rep=02|length=1600|model=hky,2,4,low,1600,hky,1.0,True,7
ils=low|rep=02|length=1600|model=hky,2,4,low,1600,hky,0.997,True,9
ils=low|rep=02|length=1600|model=hky,2,4,low,1600,hky,1.0,True,9
ils=low|rep=02|length=1600|model=hky,2,4,low,1600,hky,0.999,False,5
ils=low|rep=02|length=1600|model=hky,2,4,low,1600,hky,1.0,True,4
ils=low|rep=02|length=1600|model=hky,2,4,low,1600,hky,0.996,True,3
ils=low|rep=02|length=1600|model=hky,2,4,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,4,low,1600,hky,0.97,True,4
ils=low|rep=02|length=1600|model=hky,2,4,low,1600,hky,0.626,False,3
ils=low|rep=02|length=1600|model=hky,2,4,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,4,low,1600,hky,1.0,True,3
ils=low|rep=02|length=1600|model=hky,2,4,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,4,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,4,low,1600,hky,1.0,True,4
ils=low|rep=02|length=1600|model=hky,2,4,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,4,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,5,low,1600,hky,1.0,True,4
ils=low|rep=02|length=1600|model=hky,2,5,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,5,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,5,low,1600,hky,0.98,True,5
ils=low|rep=02|length=1600|model=hky,2,5,low,1600,hky,0.695,False,6
ils=low|rep=02|length=1600|model=hky,2,5,low,1600,hky,0.981,False,3
ils=low|rep=02|length=1600|model=hky,2,5,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,5,low,1600,hky,1.0,True,9
ils=low|rep=02|length=1600|model=hky,2,5,low,1600,hky,1.0,True,3
ils=low|rep=02|length=1600|model=hky,2,5,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,5,low,1600,hky,1.0,True,9
ils=low|rep=02|length=1600|model=hky,2,5,low,1600,hky,1.0,True,8
ils=low|rep=02|length=1600|model=hky,2,5,low,1600,hky,0.591,False,7
ils=low|rep=02|length=1600|model=hky,2,5,low,1600,hky,1.0,True,4
ils=low|rep=02|length=1600|model=hky,2,5,low,1600,hky,0.769,True,3
ils=low|rep=02|length=1600|model=hky,2,5,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,5,low,1600,hky,0.991,False,3
ils=low|rep=02|length=1600|model=hky,2,5,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,6,low,1600,hky,1.0,False,2
ils=low|rep=02|length=1600|model=hky,2,6,low,1600,hky,0.637,False,5
ils=low|rep=02|length=1600|model=hky,2,6,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,6,low,1600,hky,0.982,False,3
ils=low|rep=02|length=1600|model=hky,2,6,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,6,low,1600,hky,0.999,True,7
ils=low|rep=02|length=1600|model=hky,2,6,low,1600,hky,1.0,True,9
ils=low|rep=02|length=1600|model=hky,2,6,low,1600,hky,1.0,True,9
ils=low|rep=02|length=1600|model=hky,2,6,low,1600,hky,0.967,True,5
ils=low|rep=02|length=1600|model=hky,2,6,low,1600,hky,1.0,True,4
ils=low|rep=02|length=1600|model=hky,2,6,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,6,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,6,low,1600,hky,1.0,True,4
ils=low|rep=02|length=1600|model=hky,2,6,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,6,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,6,low,1600,hky,1.0,True,3
ils=low|rep=02|length=1600|model=hky,2,6,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,6,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,7,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,7,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,7,low,1600,hky,1.0,True,4
ils=low|rep=02|length=1600|model=hky,2,7,low,1600,hky,1.0,True,5
ils=low|rep=02|length=1600|model=hky,2,7,low,1600,hky,0.935,False,4
ils=low|rep=02|length=1600|model=hky,2,7,low,1600,hky,1.0,False,2
ils=low|rep=02|length=1600|model=hky,2,7,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,7,low,1600,hky,1.0,True,9
ils=low|rep=02|length=1600|model=hky,2,7,low,1600,hky,0.651,False,10
ils=low|rep=02|length=1600|model=hky,2,7,low,1600,hky,1.0,True,3
ils=low|rep=02|length=1600|model=hky,2,7,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,7,low,1600,hky,1.0,True,8
ils=low|rep=02|length=1600|model=hky,2,7,low,1600,hky,1.0,True,4
ils=low|rep=02|length=1600|model=hky,2,7,low,1600,hky,0.934,True,3
ils=low|rep=02|length=1600|model=hky,2,7,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=hky,2,7,low,1600,hky,1.0,True,4
ils=low|rep=02|length=1600|model=hky,2,7,low,1600,hky,1.0,False,3
ils=low|rep=02|length=1600|model=hky,2,7,low,1600,hky,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,1,low,1600,jc,0.976,False,3
ils=low|rep=02|length=1600|model=jc,2,1,low,1600,jc,1.0,False,5
ils=low|rep=02|length=1600|model=jc,2,1,low,1600,jc,1.0,True,7
ils=low|rep=02|length=1600|model=jc,2,1,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,1,low,1600,jc,1.0,True,9
ils=low|rep=02|length=1600|model=jc,2,1,low,1600,jc,1.0,True,9
ils=low|rep=02|length=1600|model=jc,2,1,low,1600,jc,0.967,False,5
ils=low|rep=02|length=1600|model=jc,2,1,low,1600,jc,1.0,True,4
ils=low|rep=02|length=1600|model=jc,2,1,low,1600,jc,0.937,False,3
ils=low|rep=02|length=1600|model=jc,2,1,low,1600,jc,0.991,False,2
ils=low|rep=02|length=1600|model=jc,2,1,low,1600,jc,1.0,True,4
ils=low|rep=02|length=1600|model=jc,2,1,low,1600,jc,1.0,True,3
ils=low|rep=02|length=1600|model=jc,2,1,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,1,low,1600,jc,1.0,True,3
ils=low|rep=02|length=1600|model=jc,2,1,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,1,low,1600,jc,0.999,True,2
ils=low|rep=02|length=1600|model=jc,2,1,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,1,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,2,low,1600,jc,0.994,False,10
ils=low|rep=02|length=1600|model=jc,2,2,low,1600,jc,0.719,False,7
ils=low|rep=02|length=1600|model=jc,2,2,low,1600,jc,0.849,False,4
ils=low|rep=02|length=1600|model=jc,2,2,low,1600,jc,1.0,False,2
ils=low|rep=02|length=1600|model=jc,2,2,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,2,low,1600,jc,1.0,True,3
ils=low|rep=02|length=1600|model=jc,2,2,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,2,low,1600,jc,1.0,True,4
ils=low|rep=02|length=1600|model=jc,2,2,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,2,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,2,low,1600,jc,1.0,True,9
ils=low|rep=02|length=1600|model=jc,2,2,low,1600,jc,1.0,False,8
ils=low|rep=02|length=1600|model=jc,2,2,low,1600,jc,0.999,False,4
ils=low|rep=02|length=1600|model=jc,2,2,low,1600,jc,1.0,True,3
ils=low|rep=02|length=1600|model=jc,2,2,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,2,low,1600,jc,1.0,True,4
ils=low|rep=02|length=1600|model=jc,2,2,low,1600,jc,0.943,True,2
ils=low|rep=02|length=1600|model=jc,2,2,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,3,low,1600,jc,1.0,True,4
ils=low|rep=02|length=1600|model=jc,2,3,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,3,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,3,low,1600,jc,0.981,False,5
ils=low|rep=02|length=1600|model=jc,2,3,low,1600,jc,1.0,False,2
ils=low|rep=02|length=1600|model=jc,2,3,low,1600,jc,1.0,True,7
ils=low|rep=02|length=1600|model=jc,2,3,low,1600,jc,1.0,True,3
ils=low|rep=02|length=1600|model=jc,2,3,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,3,low,1600,jc,0.532,False,10
ils=low|rep=02|length=1600|model=jc,2,3,low,1600,jc,1.0,True,9
ils=low|rep=02|length=1600|model=jc,2,3,low,1600,jc,0.999,False,8
ils=low|rep=02|length=1600|model=jc,2,3,low,1600,jc,0.988,True,5
ils=low|rep=02|length=1600|model=jc,2,3,low,1600,jc,1.0,True,4
ils=low|rep=02|length=1600|model=jc,2,3,low,1600,jc,0.614,True,2
ils=low|rep=02|length=1600|model=jc,2,3,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,3,low,1600,jc,1.0,True,3
ils=low|rep=02|length=1600|model=jc,2,3,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,3,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,4,low,1600,jc,1.0,False,2
ils=low|rep=02|length=1600|model=jc,2,4,low,1600,jc,0.978,False,6
ils=low|rep=02|length=1600|model=jc,2,4,low,1600,jc,1.0,True,7
ils=low|rep=02|length=1600|model=jc,2,4,low,1600,jc,0.998,True,9
ils=low|rep=02|length=1600|model=jc,2,4,low,1600,jc,1.0,True,9
ils=low|rep=02|length=1600|model=jc,2,4,low,1600,jc,0.999,False,5
ils=low|rep=02|length=1600|model=jc,2,4,low,1600,jc,1.0,True,4
ils=low|rep=02|length=1600|model=jc,2,4,low,1600,jc,0.979,True,3
ils=low|rep=02|length=1600|model=jc,2,4,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,4,low,1600,jc,0.998,True,4
ils=low|rep=02|length=1600|model=jc,2,4,low,1600,jc,0.655,True,3
ils=low|rep=02|length=1600|model=jc,2,4,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,4,low,1600,jc,1.0,True,3
ils=low|rep=02|length=1600|model=jc,2,4,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,4,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,4,low,1600,jc,1.0,True,4
ils=low|rep=02|length=1600|model=jc,2,4,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,4,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,5,low,1600,jc,1.0,True,4
ils=low|rep=02|length=1600|model=jc,2,5,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,5,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,5,low,1600,jc,1.0,True,5
ils=low|rep=02|length=1600|model=jc,2,5,low,1600,jc,0.997,True,7
ils=low|rep=02|length=1600|model=jc,2,5,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,5,low,1600,jc,1.0,True,9
ils=low|rep=02|length=1600|model=jc,2,5,low,1600,jc,1.0,True,3
ils=low|rep=02|length=1600|model=jc,2,5,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,5,low,1600,jc,1.0,True,9
ils=low|rep=02|length=1600|model=jc,2,5,low,1600,jc,1.0,True,8
ils=low|rep=02|length=1600|model=jc,2,5,low,1600,jc,1.0,True,4
ils=low|rep=02|length=1600|model=jc,2,5,low,1600,jc,0.894,True,3
ils=low|rep=02|length=1600|model=jc,2,5,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,5,low,1600,jc,0.899,True,4
ils=low|rep=02|length=1600|model=jc,2,5,low,1600,jc,0.915,False,3
ils=low|rep=02|length=1600|model=jc,2,5,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,5,low,1600,jc,0.993,True,2
ils=low|rep=02|length=1600|model=jc,2,6,low,1600,jc,1.0,False,2
ils=low|rep=02|length=1600|model=jc,2,6,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,6,low,1600,jc,0.699,False,4
ils=low|rep=02|length=1600|model=jc,2,6,low,1600,jc,1.0,False,3
ils=low|rep=02|length=1600|model=jc,2,6,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,6,low,1600,jc,1.0,True,7
ils=low|rep=02|length=1600|model=jc,2,6,low,1600,jc,1.0,True,9
ils=low|rep=02|length=1600|model=jc,2,6,low,1600,jc,1.0,True,9
ils=low|rep=02|length=1600|model=jc,2,6,low,1600,jc,0.892,True,5
ils=low|rep=02|length=1600|model=jc,2,6,low,1600,jc,1.0,True,4
ils=low|rep=02|length=1600|model=jc,2,6,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,6,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,6,low,1600,jc,1.0,True,4
ils=low|rep=02|length=1600|model=jc,2,6,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,6,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,6,low,1600,jc,1.0,True,3
ils=low|rep=02|length=1600|model=jc,2,6,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,6,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,7,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,7,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,7,low,1600,jc,1.0,True,4
ils=low|rep=02|length=1600|model=jc,2,7,low,1600,jc,1.0,True,5
ils=low|rep=02|length=1600|model=jc,2,7,low,1600,jc,0.998,False,4
ils=low|rep=02|length=1600|model=jc,2,7,low,1600,jc,1.0,False,2
ils=low|rep=02|length=1600|model=jc,2,7,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,7,low,1600,jc,1.0,True,9
ils=low|rep=02|length=1600|model=jc,2,7,low,1600,jc,0.702,False,10
ils=low|rep=02|length=1600|model=jc,2,7,low,1600,jc,1.0,True,3
ils=low|rep=02|length=1600|model=jc,2,7,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,7,low,1600,jc,1.0,True,8
ils=low|rep=02|length=1600|model=jc,2,7,low,1600,jc,1.0,True,4
ils=low|rep=02|length=1600|model=jc,2,7,low,1600,jc,0.87,True,3
ils=low|rep=02|length=1600|model=jc,2,7,low,1600,jc,1.0,True,2
ils=low|rep=02|length=1600|model=jc,2,7,low,1600,jc,1.0,True,4
ils=low|rep=02|length=1600|model=jc,2,7,low,1600,jc,1.0,False,3
ils=low|rep=02|length=1600|model=jc,2,7,low,1600,jc,1.0,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,1,high,1600,gtr_g4,0.333,False,2
ils=high|rep=01|length=1600|model=gtr_g4,1,1,high,1600,gtr_g4,0.333,False,4
ils=high|rep=01|length=1600|model=gtr_g4,1,1,high,1600,gtr_g4,1.0,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,1,high,1600,gtr_g4,1.0,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,1,high,1600,gtr_g4,0.333,False,6
ils=high|rep=01|length=1600|model=gtr_g4,1,1,high,1600,gtr_g4,0.992,True,7
ils=high|rep=01|length=1600|model=gtr_g4,1,1,high,1600,gtr_g4,0.333,False,8
ils=high|rep=01|length=1600|model=gtr_g4,1,1,high,1600,gtr_g4,0.333,False,3
ils=high|rep=01|length=1600|model=gtr_g4,1,1,high,1600,gtr_g4,0.895,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,1,high,1600,gtr_g4,0.333,False,10
ils=high|rep=01|length=1600|model=gtr_g4,1,1,high,1600,gtr_g4,0.333,False,4
ils=high|rep=01|length=1600|model=gtr_g4,1,1,high,1600,gtr_g4,0.996,True,3
ils=high|rep=01|length=1600|model=gtr_g4,1,1,high,1600,gtr_g4,0.333,False,2
ils=high|rep=01|length=1600|model=gtr_g4,1,1,high,1600,gtr_g4,0.333,True,6
ils=high|rep=01|length=1600|model=gtr_g4,1,1,high,1600,gtr_g4,0.998,True,4
ils=high|rep=01|length=1600|model=gtr_g4,1,1,high,1600,gtr_g4,0.333,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,1,high,1600,gtr_g4,0.99,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,1,high,1600,gtr_g4,0.933,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,2,high,1600,gtr_g4,0.739,False,2
ils=high|rep=01|length=1600|model=gtr_g4,1,2,high,1600,gtr_g4,1.0,True,10
ils=high|rep=01|length=1600|model=gtr_g4,1,2,high,1600,gtr_g4,0.944,True,6
ils=high|rep=01|length=1600|model=gtr_g4,1,2,high,1600,gtr_g4,1.0,True,5
ils=high|rep=01|length=1600|model=gtr_g4,1,2,high,1600,gtr_g4,0.384,False,4
ils=high|rep=01|length=1600|model=gtr_g4,1,2,high,1600,gtr_g4,0.333,False,2
ils=high|rep=01|length=1600|model=gtr_g4,1,2,high,1600,gtr_g4,0.993,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,2,high,1600,gtr_g4,1.0,True,4
ils=high|rep=01|length=1600|model=gtr_g4,1,2,high,1600,gtr_g4,0.999,True,3
